file,totalNotes,rule_1,rule_2,rule_3,rule_4,rule_5,rule_6,rule_7,rule_8,rule_9,rule_10,rule_11,rule_12
QmZ96LRcArwz1inEdN4Q7WvwfwnQU1gTvPAbGn4H3Eghsa_output.musicxml,104,2056,1012,1934,119,649,55,51,11,3,16,20,46
QmZ9CeVLW5EERm8tN1ewuc7vcE9HKr5ZEvxa2opbsytErE_output.musicxml,1140,40774,14825,41792,1429,9255,746,717,240,0,0,0,514
QmZa1cpyfW8eU3Ju3GiJEuthTpK5n5MCF6GpATuYG9skJZ_output.musicxml,160,432,348,383,122,396,62,43,6,2,14,20,17
QmZACEcf1cjSZ2BHbNQCkZyv1xsmNw1HHcyafBNvEM4T8r_output.musicxml,74,1300,688,1285,89,446,47,39,10,1,3,0,30
QmZAcXnQDiTHJV1hrYo8hQmhodTWhRR9zxVfaGRZTqiEQ9_output.musicxml,135,1882,1014,1756,134,663,78,66,11,5,50,28,44
QmZafDfHkDA4zB367Ck8r5hYc42nLfVaFBxBk9WPqZgKEN_output.musicxml,115,2296,1137,2264,130,772,65,46,12,2,59,46,53
QmZaJYWricpRjKMQvnUPAK19uVuynq2sLVnHkKZjGKzYbH_output.musicxml,190,3526,1805,3408,222,1243,107,105,22,7,125,102,84
QmZAyJT2KqthraDHzCiPzfgCefwLwxzTj2BrU9yziAWBGt_output.musicxml,156,2292,1265,1992,155,1056,81,41,9,1,54,66,67
QmZC1KffGtgymHVRUVn53uJ6bPctpBFiLRFsWsMJPFsCDT_output.musicxml,235,2734,1347,2787,216,882,122,80,26,3,8,12,53
QmZC4ZVVDdRSstgfjimX7ZhJs5wY6iKE7vzq1fCBmgxqPC_output.musicxml,71,1368,685,1295,76,475,34,25,5,9,29,24,15
QmZCBPeBUmpUKYkwGLno13hevz9KCzNe2LCWAr39qR34og_output.musicxml,626,5208,3153,4104,497,1838,305,205,37,20,212,182,208
QmZcDASkbd8nY3En2FT7qGEkxK6f6xU8bvhSDdUcxRbQJw_output.musicxml,38,126,112,91,24,85,18,8,1,1,8,12,12
QmZCi3HAKCzceYcr8GGN65Gpay4SL4mo7r7GYC98o6HB7H_output.musicxml,135,2594,1088,2387,146,929,79,55,14,6,94,70,84
QmZCN7PCWnDYCoveZ7Kp1GYWVawojMXU5n6oZbmtTjeqRS_output.musicxml,137,2296,1136,2059,149,866,75,53,12,5,69,58,66
QmZCY5wU3xxsqLFCsTyp6Amy9bvXgqTXZvqR7M9hqApPPz_output.musicxml,262,7244,2973,7044,284,2755,169,143,39,27,223,186,167
QmZDbp6xSjsW14psKrw4wmCecjHW2jcGNTuYYHyLkMbYmi_output.musicxml,155,2882,1415,2772,164,996,84,78,13,3,30,20,65
QmZdR6uDVDrwDX1PjE8G2o9vMcj3aRKLmKjB5UxCDwACfF_output.musicxml,237,1622,1098,1064,148,470,101,54,9,2,10,14,43
QmZdtmW1nHKfdpBAXMb8oUJcwRAUBos2nzaEupvhur2BLR_output.musicxml,158,696,521,507,110,406,66,31,5,2,45,48,14
QmZDzAmRHsV1mrqquJbETJVppju6irog9KczmiKoYgsVUV_output.musicxml,100,1824,878,1730,114,611,68,58,19,10,70,60,47
QmZeoonqW36smU5jST8jTx79AgmkMNuzV1TmcEpZsvX1Cm_output.musicxml,192,4384,2057,4299,215,1426,122,106,18,10,84,56,104
QmZezfeeThTHKfpEA9H3tDvFteqA5Gc5cSoLfqa5gM46Ah_output.musicxml,188,4050,1857,3883,215,1318,98,86,21,5,40,12,91
QmZGFWemmkMtV7XYryqbZdhZj8yNzMhFXMELL2sp4GwEcs_output.musicxml,226,4494,2214,4341,277,1686,145,118,26,0,0,0,85
QmZgPaxH3rzXTACU7KeZkrpkNpph4hLihEMcPLfKjWvWRB_output.musicxml,86,1470,718,1413,99,472,49,39,11,0,10,0,38
QmZGzurHuWwt6dDiW3hiY36jD55RXaRuBYMDb1HKbnNKhF_output.musicxml,128,840,468,766,107,445,55,33,9,0,36,0,36
QmZHXpaXih9cxrG5bWB7tEeqyThVKgcGb1bJpXm4GfyR9B_output.musicxml,82,1346,647,1201,77,424,48,43,14,4,20,22,33
QmZhYeyt2L6ijUWJg3EjpkWeysppKVh2bWShUs5y8kxruU_output.musicxml,127,2258,1101,1993,144,790,65,46,14,4,46,34,66
QmZi4r7HAa9N9NdM2KVFsfpWUwwJpDxpnaneENGP9m8mHq_output.musicxml,157,2738,1299,2504,172,1044,85,50,19,5,100,44,77
QmZiAMw9ntds4PbfisKBQohj2tSYP6XDov9J6EJ1fYwA5M_output.musicxml,217,3858,1886,3653,239,1284,137,118,27,4,10,4,67
QmZJKgGLSgt4DnXZPWsSpSUUK1r7k4mp75UkiRmDFPL54u_output.musicxml,125,2632,1263,2444,151,887,75,73,18,8,96,34,67
QmZjNu8jEZcdKzKd5p9wWdxLyH5iGhfZhHokYRLe7WxYrL_output.musicxml,119,1962,968,1779,130,675,67,50,10,3,30,16,55
QmZkDC7BDLdK6zx74vN9fN6vtSPkQUsFKAoE2qxYpw4xSJ_output.musicxml,101,1452,787,1313,96,525,53,49,16,10,53,30,53
QmZL6SWfw1HRfErhUSMPsbpkdkQdUXK8UivrwXPeyhCFVK_output.musicxml,168,2638,1328,2387,173,961,86,69,10,7,59,54,77
QmZmY2zjGEjv14Y5ZBLkkiGgGi27Hei69F1GaisSHcY4wp_output.musicxml,833,29718,11971,28530,983,8471,547,498,130,48,422,254,480
QmZnrvK1BDr6VKdM3LTBPpiX88TcRo1HHrFPdcd4WebdeC_output.musicxml,655,1754,1531,1530,441,1119,265,136,20,5,10,0,120
QmZp4Hrefh3r9G1VCx9zyH4anBSPD3Xe2vbRPeQFZKCBZp_output.musicxml,66,1050,524,1058,66,330,37,27,9,1,5,4,15
QmZpxweoSvSqCEGxGpLW37aesw7RyLQgKdSKurh96hZeVu_output.musicxml,68,1010,530,930,80,373,40,25,3,3,30,24,35
QmZqK1RzKZEafV5H3ThPvtNAvRhvciY41RF43VeST3Trez_output.musicxml,1079,10842,5455,10575,934,3861,536,333,71,28,255,238,291
QmZQspiHht99oxQxfb9awioVQh1YjxQqtxHQZA6kdG9Et7_output.musicxml,182,4110,1797,4149,209,1260,102,81,21,3,63,30,91
QmZR35KNoGbqt1djceJGYZYkDmXnu2wkgkFpFoxVZ184wH_output.musicxml,189,4196,2161,4155,226,1400,126,118,23,8,119,90,103
QmZRe4CR2i3wCp1h3tRyPW657NRwVhEq4CW5CUNxjEVZjh_output.musicxml,183,2672,1368,2450,168,973,88,72,13,1,28,18,66
QmZsCh1ByAzbUJvYr2o1fg67vwPvBbuq1XGWSgvnPHYiP7_output.musicxml,58,1128,595,1079,64,373,36,31,10,2,23,8,26
QmZsWhLLCaAPfGysV629QCQhPCTdSpKDXZ8r1hxu7XXgC9_output.musicxml,144,706,489,497,98,429,56,33,2,1,28,36,27
QmZT2NMSZMJKVCRS8AoU8RbwYrwNUSoPRPFKjDUnxAJd25_output.musicxml,234,3436,1703,3191,247,1252,132,108,22,15,98,86,81
QmZU4rRNw1oxNr26reK9nvRHLWaoTQjBA4ht64sAdAbdR1_output.musicxml,91,554,339,471,62,280,38,19,3,3,28,24,17
QmZUAxtqDqEM3WM1X7q9RKhvKyrFsGXD5uAaUW71LfAqtN_output.musicxml,276,1728,1273,1219,209,1238,111,51,11,5,51,26,74
QmZuEJJWQ8hRPdYK928zM9iHq7QsSR4SejYT9yZ1UjUk99_output.musicxml,170,3780,1914,3841,203,1291,107,115,23,11,99,66,70
QmZuwtzWYv32GhLWYMr4jPKd3ZrrzaT3n3bf8mCKNpzHPv_output.musicxml,126,2362,1167,2233,140,794,82,69,13,8,71,48,59
QmZVtKeT3ziRwvKCqQ28fCEaxTiFd7MdqxTctcvVDsAosn_output.musicxml,221,4392,2136,4217,272,1475,132,121,31,7,136,100,152
QmZVuk3upsYfQvj1YzsumzKx7kY4X4xsMjovBSx9qUv9mf_output.musicxml,183,2616,1339,2293,182,947,100,79,14,5,74,48,92
QmZVy7EZ7nTDjKrLFPsawgpGD9vbZzSPUVy9mwovEiu4iz_output.musicxml,1885,17856,11196,13546,1689,12878,793,472,83,25,326,242,430
QmZwayJBnyhThwn3LeYGqdRzkX89rXfxQDTjjGFPmWz9iH_output.musicxml,195,4096,1875,4001,217,1392,116,97,30,12,77,62,84
QmZwJfxX8uhN2ajsXDGauGgNx3diGHHAE8zgVvxxArXFZ2_output.musicxml,180,3424,1663,3252,221,1221,118,103,23,5,15,20,71
QmZWWjc1PUckXVi3Db58UDqi9RroVYAhMxcHwPN5CvFbFC_output.musicxml,78,1556,711,1497,79,484,49,43,9,3,10,12,30
QmZYAyqVqKUCodSDeKUnTY4GNU2z3wP1oWXj4x6PSJ3ZTe_output.musicxml,75,1446,701,1279,86,503,49,41,4,3,51,46,38
QmZyqa85nJURJ6d3eHirTrQr8jU5Dfjp7C95CbBfyfxxnQ_output.musicxml,188,2672,1371,2437,185,970,99,80,20,9,91,62,70
QmZYtXtZo4RmQium8et7SLVy7wABCAH9RuuUFYh3rm1dN1_output.musicxml,310,2306,1327,1604,245,1137,123,75,12,1,37,42,80
QmZyzujpizy8vQaR7acjN5TB6FDJsWsVd4hLDwYjV2TF9P_output.musicxml,108,426,292,310,68,207,40,21,3,0,0,0,17
QmZzDVJwtoiXe9kf2XW4R6xsMcaGnBSheJourjVPSoFoCZ_output.musicxml,79,1222,681,1211,80,364,47,46,9,1,47,38,37
QmZZeCUTh2cNp6j48grFhmpRtWpoQw8be6nyZrRZomgBVF_output.musicxml,30,516,240,506,29,168,21,17,6,2,0,4,8
QmZZFwdoaAhP2ezDrGepUpc1JWAx1z13PPBhob45cJ1rpA_output.musicxml,141,2782,1361,2647,177,957,89,59,17,1,15,8,54
QmZzgSgdQKwA1AJMBXMDVfDnLKeC1YpPJcpsK6jc6ttCX3_output.musicxml,137,2842,1465,2700,161,1027,79,73,10,5,112,88,78
QmZzXJcasx886dpYnYoyv96Xb5yR8yDS6suyqbApg7Nbzf_output.musicxml,90,2210,1124,2186,106,737,60,53,12,7,63,50,47
